open,high,low,close,volume,return_pct,hl_spread_pct
2054.43994140625,2054.43994140625,2017.3399658203125,2020.5799560546875,3799120000,-1.8278105145113743,1.8361052961436672
2022.1500244140625,2030.25,1992.43994140625,2002.6099853515625,4460110000,-0.8893471722946522,1.8880390525523303
2005.550048828125,2029.6099853515625,2005.550048828125,2025.9000244140625,3805480000,1.162984267174294,1.187617169331749
2030.6099853515625,2064.080078125,2030.6099853515625,2062.139892578125,3934010000,1.7888280629516196,1.6230757619257623
2063.449951171875,2064.429931640625,2038.3299560546875,2044.81005859375,3364140000,-0.8403811034715436,1.2764009779904393
2046.1300048828125,2049.300048828125,2022.5799560546875,2028.260009765625,3456460000,-0.8093685160912578,1.317389912771841
2031.5799560546875,2056.929931640625,2008.25,2023.030029296875,4107300000,-0.25785552362955766,2.4062881388638715
2018.4000244140625,2018.4000244140625,1988.43994140625,2011.27001953125,4378680000,-0.5813067327385291,1.4896101824654577
2013.75,2021.3499755859375,1991.469970703125,1992.6700439453125,4276720000,-0.9247875921837956,1.4994958635325648
1992.25,2020.4599609375,1988.1199951171875,2019.4200439453125,4056410000,1.3424199395820402,1.6014481938651242
2020.760009765625,2028.93994140625,2004.489990234375,2022.550048828125,3944340000,0.15499523698385698,1.2088675474825168
2020.18994140625,2038.2900390625,2012.0400390625,2032.1199951171875,3730070000,0.4731623968765364,1.291754427055191
2034.300048828125,2064.6201171875,2026.3800048828125,2063.14990234375,4176050000,1.5269721916580492,1.853482011231783
2062.97998046875,2062.97998046875,2050.5400390625,2051.820068359375,3573560000,-0.5491522439307173,0.6062881242894225
2050.419921875,2057.6201171875,2040.969970703125,2057.090087890625,3465760000,0.2568460857030219,0.8094028833442265
2047.8599853515625,2047.8599853515625,2019.9100341796875,2029.550048828125,3329810000,-1.338786241041101,1.3771501317749457
2032.3399658203125,2042.489990234375,2001.489990234375,2002.1600341796875,4067530000,-1.3495609366348305,2.0477883535817485
2002.449951171875,2024.6400146484375,1989.1800537109375,2021.25,4127140000,0.9534685287099887,1.754357993197279
2019.3499755859375,2023.3199462890625,1993.3800048828125,1994.989990234375,4568650000,-1.2991965252009852,1.5007564726042861
1996.6700439453125,2021.6600341796875,1980.9000244140625,2020.8499755859375,4008330000,1.296246371066978,2.0169735635029906
2022.7099609375,2050.300048828125,2022.7099609375,2050.030029296875,4615900000,1.4439495293299576,1.3458382314569277
